tag,prec_no,block_no,year,month,day,date,pressure_local_hpa,pressure_sea_level_hpa,pressure_extra_hpa,pressure_extra_time,precip_total_mm,precip_1h_max_mm,precip_1h_max_time,precip_10m_max_mm,precip_10m_max_time,temp_mean_c,temp_max_c,temp_max_time,temp_min_c,temp_min_time,vapor_pressure_hpa,humidity_mean_pct,humidity_min_pct,humidity_min_time,page_url,saved_html
jma_0402_48,48,0402,2025,11,5,2025-11-05,,,,,0.0,0.0,24:00,0.0,24:00,7.7,13.3,13:39,2.2,05:55,8.5,82.0,56.0,13:53,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,6,2025-11-06,,,,,0.0,0.0,24:00,0.0,24:00,10.3,19.1,13:44,4.3,05:49,9.3,77.0,43.0,14:25,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,7,2025-11-07,,,,,0.0,0.0,24:00,0.0,24:00,9.9,15.9,10:56,5.6,06:22,8.1,69.0,35.0,14:05,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,8,2025-11-08,,,,,0.0,0.0,24:00,0.0,24:00,9.5,17.0,14:32,3.4,06:38,7.3,64.0,37.0,14:35,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,9,2025-11-09,,,,,7.0,2.5,15:35,0.5,16:59,10.1,14.4,11:38,7.6,06:58,11.2,90.0,61.0,11:40,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,10,2025-11-10,,,,,0.0,0.0,24:00,0.0,24:00,9.0,14.0,11:49,3.6,24:00,9.4,82.0,48.0,14:07,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,11,2025-11-11,,,,,0.0,0.0,24:00,0.0,24:00,6.7,13.5,13:07,2.3,05:41,7.2,76.0,38.0,16:04,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,12,2025-11-12,,,,,0.0,0.0,24:00,0.0,24:00,7.7,15.0,13:05,2.4,06:40,7.0,69.0,39.0,14:42,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,13,2025-11-13,,,,,0.0,0.0,24:00,0.0,24:00,7.1,11.6,14:11,3.8,06:08,7.9,79.0,58.0,15:58,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,14,2025-11-14,,,,,0.0,0.0,24:00,0.0,24:00,7.3,14.5,12:58,2.3,05:30,8.0,80.0,49.0,13:48,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,15,2025-11-15,,,,,0.0,0.0,24:00,0.0,24:00,7.5,14.7,14:23,2.2,06:40,7.4,73.0,43.0,14:50,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,16,2025-11-16,,,,,0.0,0.0,24:00,0.0,24:00,7.2,17.8,14:30,0.3,05:23,7.1,72.0,33.0,14:22,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,17,2025-11-17,,,,,0.0,0.0,24:00,0.0,24:00,9.8,21.4,14:31,1.6,06:01,7.6,69.0,19.0,14:32,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,18,2025-11-18,,,,,0.0,0.0,24:00,0.0,24:00,6.0,11.2,11:22,1.8,23:57,7.0,76.0,48.0,12:16,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,19,2025-11-19,,,,,0.0,0.0,24:00,0.0,24:00,4.1,11.0,13:56,-0.1,23:49,5.3,69.0,33.0,14:30,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,20,2025-11-20,,,,,0.0,0.0,24:00,0.0,24:00,3.1,12.1,14:24,-3.3,06:26,5.1,70.0,36.0,14:30,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,21,2025-11-21,,,,,0.0,0.0,24:00,0.0,24:00,5.5,17.2,13:17,-2.5,06:37,6.5,74.0,37.0,13:19,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,22,2025-11-22,,,,,0.0,0.0,24:00,0.0,24:00,7.1,13.2,14:26,3.1,23:29,7.0,72.0,41.0,14:28,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,23,2025-11-23,,,,,0.0,0.0,24:00,0.0,24:00,5.6,15.1,14:16,-0.9,06:43,6.8,76.0,45.0,14:48,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,24,2025-11-24,,,,,0.0,0.0,24:00,0.0,24:00,6.1,14.5,14:54,-0.7,06:58,6.7,74.0,41.0,14:46,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,25,2025-11-25,,,,,0.0,0.0,24:00,0.0,24:00,4.3,9.2,14:59,0.6,05:48,7.3,88.0,71.0,11:53,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,26,2025-11-26,,,,,0.0,0.0,24:00,0.0,24:00,6.0,14.5,12:48,1.7,04:11,7.9,86.0,50.0,13:19,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,27,2025-11-27,,,,,0.0,0.0,24:00,0.0,24:00,7.6,15.1,13:19,0.9,07:02,7.2,72.0,40.0,13:22,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,28,2025-11-28,,,,,2.0,2.0,03:15,1.0,02:35,7.9,13.8,13:40,3.7,23:56,7.8,75.0,37.0,13:55,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,29,2025-11-29,,,,,0.0,0.0,24:00,0.0,24:00,5.2,11.1,14:17,0.8,23:46,6.0,69.0,39.0,13:45,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,11,30,2025-11-30,,,,,0.0,0.0,24:00,0.0,24:00,4.4,14.4,14:47,-2.2,07:01,5.7,71.0,35.0,15:06,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=11&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_11_9f73c20f01.html
jma_0402_48,48,0402,2025,12,1,2025-12-01,,,,,0.0,0.0,24:00,0.0,24:00,7.8,20.5,13:34,-2.1,07:04,6.6,67.0,29.0,13:38,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,2,2025-12-02,,,,,0.0,0.0,24:00,0.0,24:00,8.9,17.5,14:11,4.6,03:12,8.9,79.0,47.0,15:39,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,3,2025-12-03,,,,,0.5,0.5,17:16,0.5,16:26,5.3,12.2,12:53,0.1,24:00,7.1,79.0,43.0,21:24,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,4,2025-12-04,,,,,0.0,0.0,24:00,0.0,24:00,0.3,5.3,13:47,-3.3,23:38,4.0,66.0,30.0,15:23,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,5,2025-12-05,,,,,0.0,0.0,24:00,0.0,24:00,0.1,6.0,13:18,-3.4,00:55,5.2,84.0,64.0,14:55,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,6,2025-12-06,,,,,0.0,0.0,24:00,0.0,24:00,0.7,9.0,15:00,-4.1,07:18,4.4,71.0,36.0,14:44,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,7,2025-12-07,,,,,0.0,0.0,24:00,0.0,24:00,3.0,14.2,14:28,-4.6,07:01,4.9,68.0,32.0,14:05,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,8,2025-12-08,,,,,0.0,0.0,24:00,0.0,24:00,5.0,15.9,13:26,-2.6,07:01,5.8,68.0,36.0,14:16,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,9,2025-12-09,,,,,0.0,0.0,24:00,0.0,24:00,3.6,9.4,14:26,-1.9,23:50,5.3,68.0,36.0,12:59,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,10,2025-12-10,,,,,0.0,0.0,24:00,0.0,24:00,1.2,10.7,13:42,-5.1,06:06,4.7,72.0,33.0,13:43,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,11,2025-12-11,,,,,1.0,1.0,23:35,0.5,22:59,5.7,16.7,14:24,-2.6,05:34,4.9,60.0,14.0,14:15,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,12,2025-12-12,,,,,0.5,0.5,01:06,0.5,00:16,0.8,4.6,00:12,-2.6,22:52,4.1,64.0,36.0,09:51,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,13,2025-12-13,,,,,0.0,0.0,24:00,0.0,24:00,1.2,6.6,14:03,-2.3,01:28,4.2,64.0,46.0,14:30,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,14,2025-12-14,,,,,2.5,1.5,14:14,1.0,13:24,3.3,6.9,12:37,0.3,06:31,6.6,84.0,51.0,01:09,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,15,2025-12-15,,,,,2.5,1.5,03:32,0.5,04:32,2.5,7.0,13:30,-1.6,24:00,5.8,80.0,48.0,14:24,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,16,2025-12-16,,,,,0.0,0.0,24:00,0.0,24:00,1.2,9.6,14:36,-3.8,07:36,5.0,77.0,40.0,13:34,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,17,2025-12-17,,,,,0.0,0.0,24:00,0.0,24:00,4.4,13.7,13:37,-0.7,04:39,6.1,75.0,36.0,13:38,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,18,2025-12-18,,,,,0.0,0.0,24:00,0.0,24:00,2.4,7.6,13:06,-2.6,24:00,5.3,73.0,47.0,13:35,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,19,2025-12-19,,,,,0.0,0.0,24:00,0.0,24:00,1.7,11.2,14:59,-4.8,06:58,4.7,71.0,35.0,15:50,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,20,2025-12-20,,,,,0.0,0.0,24:00,0.0,24:00,6.9,15.0,14:38,-0.6,01:30,7.3,73.0,55.0,12:20,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,21,2025-12-21,,,,,2.0,1.0,17:01,0.5,20:45,8.3,16.9,13:00,3.2,07:21,9.1,83.0,56.0,13:01,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,22,2025-12-22,,,,,0.0,0.0,24:00,0.0,24:00,2.9,6.5,00:06,-0.8,24:00,5.0,66.0,53.0,14:00,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,23,2025-12-23,,,,,0.0,0.0,24:00,0.0,24:00,1.1,8.6,14:33,-4.5,07:00,4.3,67.0,41.0,14:49,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,24,2025-12-24,,,,,6.5,1.5,09:52,0.5,12:05,4.3,7.2,15:44,1.2,07:13,8.2,97.0,61.0,00:14,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,25,2025-12-25,,,,,9.5,2.5,16:55,0.5,18:32,4.9,6.4,13:36,1.9,23:56,8.7,100.0,98.0,22:51,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,26,2025-12-26,,,,,1.0,0.5,12:41,0.5,11:51,0.0,5.7,02:22,-4.9,23:57,4.7,76.0,55.0,15:09,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,27,2025-12-27,,,,,0.0,0.0,24:00,0.0,24:00,-2.5,4.2,14:09,-7.3,07:14,3.5,71.0,33.0,11:55,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,28,2025-12-28,,,,,0.0,0.0,24:00,0.0,24:00,-1.1,6.8,13:57,-6.7,07:29,4.1,75.0,44.0,15:02,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,29,2025-12-29,,,,,0.0,0.0,24:00,0.0,24:00,1.9,12.9,14:52,-4.9,05:37,4.4,67.0,25.0,14:59,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,30,2025-12-30,,,,,0.0,0.0,24:00,0.0,24:00,2.8,10.6,13:07,-2.8,07:00,5.9,81.0,50.0,13:08,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_0402_48,48,0402,2025,12,31,2025-12-31,,,,,0.0,0.0,24:00,0.0,24:00,1.2,8.1,12:52,-2.5,03:38,5.1,79.0,42.0,15:40,https://www.data.jma.go.jp/stats/etrn/view/daily_a1.php?block_no=0402&day=&month=12&prec_no=48&view=a1s&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_0402_48_2025_12_bd3879f13c.html
jma_47638_49,49,47638,2024,1,1,2024-01-01,985.2,1019.2,1006.6,00:03,,0.0,00:12,,--,7.8,12.4,13:39,1.4,22:02,5.0,48.0,27.0,13:09,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=01&prec_no=49&view=a1&year=2024,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2024_01_24577c966d.html
jma_47638_49,49,47638,2024,1,2,2024-01-02,986.8,1021.5,1016.5,15:35,0.0,0.0,14:33,0.0,13:43,3.3,10.5,15:07,-1.0,06:39,5.4,71.0,47.0,15:12,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=01&prec_no=49&view=a1&year=2024,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2024_01_24577c966d.html
