case_id,sample_type,delay_days,weather_scenario,target_decision,day,date,temp_c,hum_pct,weather_text
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,7,2026-07-08,15.5,80.0,阴转多云
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,8,2026-07-09,17.5,70.0,晴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,9,2026-07-10,13.0,90.0,中到大雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,10,2026-07-11,12.0,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,11,2026-07-12,14.5,75.0,多云
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,12,2026-07-13,16.5,70.0,晴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,13,2026-07-14,18.0,70.0,晴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,14,2026-07-15,19.0,75.0,多云
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,15,2026-07-16,20.0,75.0,多云
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,16,2026-07-17,18.5,85.0,多云转小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,17,2026-07-18,17.5,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,18,2026-07-19,16.0,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,19,2026-07-20,18.0,80.0,阴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,20,2026-07-21,19.5,75.0,多云
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,21,2026-07-22,19.0,85.0,多云转小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,22,2026-07-23,17.5,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,23,2026-07-24,16.0,85.0,小雨转阴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,24,2026-07-25,18.0,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,25,2026-07-26,19.0,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,26,2026-07-27,19.5,85.0,晴转小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,27,2026-07-28,18.5,85.0,小雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,28,2026-07-29,18.5,85.0,雨
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,29,2026-07-30,20.0,80.0,雨转阴
REP-010-3,小号铁夹,30,humid_hot,不支持曾遭雷击,30,2026-07-31,20.0,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,1,2026-07-02,12.0,80.0,中度雾霾
REP-011-1,小号铁夹,60,normal,灰区/证据不足,2,2026-07-03,13.5,65.0,晴/多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,3,2026-07-04,11.5,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,4,2026-07-05,11.5,90.0,中雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,5,2026-07-06,8.5,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,6,2026-07-07,7.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,7,2026-07-08,8.0,70.0,晴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,8,2026-07-09,8.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,9,2026-07-10,9.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,10,2026-07-11,10.0,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,11,2026-07-12,10.0,85.0,阴/小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,12,2026-07-13,10.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,13,2026-07-14,10.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,14,2026-07-15,10.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,15,2026-07-16,10.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,16,2026-07-17,10.0,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,17,2026-07-18,10.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,18,2026-07-19,10.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,19,2026-07-20,12.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,20,2026-07-21,14.0,70.0,多云转晴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,21,2026-07-22,15.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,22,2026-07-23,14.0,85.0,多云转小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,23,2026-07-24,13.0,85.0,小雨转阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,24,2026-07-25,12.0,85.0,小雨转阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,25,2026-07-26,12.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,26,2026-07-27,12.0,80.0,多云转阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,27,2026-07-28,12.0,70.0,晴转多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,28,2026-07-29,12.5,80.0,阴转多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,29,2026-07-30,11.0,70.0,晴转多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,30,2026-07-31,12.5,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,31,2026-08-01,15.5,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,32,2026-08-02,14.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,33,2026-08-03,11.5,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,34,2026-08-04,11.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,35,2026-08-05,12.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,36,2026-08-06,13.0,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,37,2026-08-07,12.5,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,38,2026-08-08,11.5,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,39,2026-08-09,12.5,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,40,2026-08-10,13.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,41,2026-08-11,16.5,80.0,多云转阵雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,42,2026-08-12,13.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,43,2026-08-13,18.0,80.0,分散阵雨转多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,44,2026-08-14,16.5,80.0,多云转阵雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,45,2026-08-15,15.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,46,2026-08-16,15.0,80.0,阴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,47,2026-08-17,16.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,48,2026-08-18,17.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,49,2026-08-19,16.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,50,2026-08-20,14.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,51,2026-08-21,13.5,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,52,2026-08-22,15.5,80.0,阴转多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,53,2026-08-23,17.5,70.0,晴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,54,2026-08-24,13.0,90.0,中到大雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,55,2026-08-25,12.0,85.0,小雨
REP-011-1,小号铁夹,60,normal,灰区/证据不足,56,2026-08-26,14.5,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,57,2026-08-27,16.5,70.0,晴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,58,2026-08-28,18.0,70.0,晴
REP-011-1,小号铁夹,60,normal,灰区/证据不足,59,2026-08-29,19.0,75.0,多云
REP-011-1,小号铁夹,60,normal,灰区/证据不足,60,2026-08-30,20.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,1,2026-07-02,10.0,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,2,2026-07-03,10.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,3,2026-07-04,10.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,4,2026-07-05,12.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,5,2026-07-06,14.0,70.0,多云转晴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,6,2026-07-07,15.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,7,2026-07-08,14.0,85.0,多云转小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,8,2026-07-09,13.0,85.0,小雨转阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,9,2026-07-10,12.0,85.0,小雨转阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,10,2026-07-11,12.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,11,2026-07-12,12.0,80.0,多云转阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,12,2026-07-13,12.0,70.0,晴转多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,13,2026-07-14,12.5,80.0,阴转多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,14,2026-07-15,11.0,70.0,晴转多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,15,2026-07-16,12.5,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,16,2026-07-17,15.5,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,17,2026-07-18,14.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,18,2026-07-19,11.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,19,2026-07-20,11.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,20,2026-07-21,12.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,21,2026-07-22,13.0,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,22,2026-07-23,12.5,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,23,2026-07-24,11.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,24,2026-07-25,12.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,25,2026-07-26,13.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,26,2026-07-27,16.5,80.0,多云转阵雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,27,2026-07-28,13.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,28,2026-07-29,18.0,80.0,分散阵雨转多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,29,2026-07-30,16.5,80.0,多云转阵雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,30,2026-07-31,15.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,31,2026-08-01,15.0,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,32,2026-08-02,16.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,33,2026-08-03,17.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,34,2026-08-04,16.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,35,2026-08-05,14.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,36,2026-08-06,13.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,37,2026-08-07,15.5,80.0,阴转多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,38,2026-08-08,17.5,70.0,晴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,39,2026-08-09,13.0,90.0,中到大雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,40,2026-08-10,12.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,41,2026-08-11,14.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,42,2026-08-12,16.5,70.0,晴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,43,2026-08-13,18.0,70.0,晴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,44,2026-08-14,19.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,45,2026-08-15,20.0,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,46,2026-08-16,18.5,85.0,多云转小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,47,2026-08-17,17.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,48,2026-08-18,16.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,49,2026-08-19,18.0,80.0,阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,50,2026-08-20,19.5,75.0,多云
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,51,2026-08-21,19.0,85.0,多云转小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,52,2026-08-22,17.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,53,2026-08-23,16.0,85.0,小雨转阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,54,2026-08-24,18.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,55,2026-08-25,19.0,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,56,2026-08-26,19.5,85.0,晴转小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,57,2026-08-27,18.5,85.0,小雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,58,2026-08-28,18.5,85.0,雨
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,59,2026-08-29,20.0,80.0,雨转阴
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,60,2026-08-30,20.0,80.0,阴
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,1,2026-07-02,12.5,80.0,阴转多云
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,2,2026-07-03,11.0,70.0,晴转多云
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,3,2026-07-04,12.5,80.0,阴
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,4,2026-07-05,15.5,80.0,阴
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,5,2026-07-06,14.0,85.0,小雨
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,6,2026-07-07,11.5,85.0,小雨
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,7,2026-07-08,11.5,75.0,多云
REP-013-2,普通钢筋,7,normal,灰区/证据不足,1,2026-07-02,12.5,80.0,阴转多云
REP-013-2,普通钢筋,7,normal,灰区/证据不足,2,2026-07-03,11.0,70.0,晴转多云
REP-013-2,普通钢筋,7,normal,灰区/证据不足,3,2026-07-04,12.5,80.0,阴
REP-013-2,普通钢筋,7,normal,灰区/证据不足,4,2026-07-05,15.5,80.0,阴
REP-013-2,普通钢筋,7,normal,灰区/证据不足,5,2026-07-06,14.0,85.0,小雨
REP-013-2,普通钢筋,7,normal,灰区/证据不足,6,2026-07-07,11.5,85.0,小雨
REP-013-2,普通钢筋,7,normal,灰区/证据不足,7,2026-07-08,11.5,75.0,多云
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,1,2026-07-02,12.5,80.0,阴转多云
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,2,2026-07-03,11.0,70.0,晴转多云
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,3,2026-07-04,12.5,80.0,阴
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,4,2026-07-05,15.5,80.0,阴
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,5,2026-07-06,14.0,85.0,小雨
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,6,2026-07-07,11.5,85.0,小雨
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,7,2026-07-08,11.5,75.0,多云
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,1,2026-07-02,18.0,85.0,小雨
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,2,2026-07-03,19.0,85.0,小雨
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,3,2026-07-04,19.5,85.0,晴转小雨
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,4,2026-07-05,18.5,85.0,小雨
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,5,2026-07-06,18.5,85.0,雨
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,6,2026-07-07,20.0,80.0,雨转阴
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,7,2026-07-08,20.0,80.0,阴
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,1,2026-07-02,18.0,85.0,小雨
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,2,2026-07-03,19.0,85.0,小雨
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,3,2026-07-04,19.5,85.0,晴转小雨
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,4,2026-07-05,18.5,85.0,小雨
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,5,2026-07-06,18.5,85.0,雨
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,6,2026-07-07,20.0,80.0,雨转阴
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,7,2026-07-08,20.0,80.0,阴
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,1,2026-07-02,18.0,85.0,小雨
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,2,2026-07-03,19.0,85.0,小雨
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,3,2026-07-04,19.5,85.0,晴转小雨
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,4,2026-07-05,18.5,85.0,小雨
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,5,2026-07-06,18.5,85.0,雨
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,6,2026-07-07,20.0,80.0,雨转阴
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,7,2026-07-08,20.0,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,1,2026-07-02,10.0,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,2,2026-07-03,10.5,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,3,2026-07-04,10.5,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,4,2026-07-05,12.5,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,5,2026-07-06,14.0,70.0,多云转晴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,6,2026-07-07,15.0,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,7,2026-07-08,14.0,85.0,多云转小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,8,2026-07-09,13.0,85.0,小雨转阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,9,2026-07-10,12.0,85.0,小雨转阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,10,2026-07-11,12.0,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,11,2026-07-12,12.0,80.0,多云转阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,12,2026-07-13,12.0,70.0,晴转多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,13,2026-07-14,12.5,80.0,阴转多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,14,2026-07-15,11.0,70.0,晴转多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,15,2026-07-16,12.5,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,16,2026-07-17,15.5,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,17,2026-07-18,14.0,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,18,2026-07-19,11.5,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,19,2026-07-20,11.5,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,20,2026-07-21,12.0,75.0,多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,21,2026-07-22,13.0,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,22,2026-07-23,12.5,80.0,阴
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,23,2026-07-24,11.5,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,24,2026-07-25,12.5,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,25,2026-07-26,13.0,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,26,2026-07-27,16.5,80.0,多云转阵雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,27,2026-07-28,13.0,85.0,小雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,28,2026-07-29,18.0,80.0,分散阵雨转多云
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,29,2026-07-30,16.5,80.0,多云转阵雨
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,30,2026-07-31,15.0,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,1,2026-07-02,10.0,80.0,阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,2,2026-07-03,10.5,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,3,2026-07-04,10.5,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,4,2026-07-05,12.5,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,5,2026-07-06,14.0,70.0,多云转晴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,6,2026-07-07,15.0,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,7,2026-07-08,14.0,85.0,多云转小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,8,2026-07-09,13.0,85.0,小雨转阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,9,2026-07-10,12.0,85.0,小雨转阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,10,2026-07-11,12.0,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,11,2026-07-12,12.0,80.0,多云转阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,12,2026-07-13,12.0,70.0,晴转多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,13,2026-07-14,12.5,80.0,阴转多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,14,2026-07-15,11.0,70.0,晴转多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,15,2026-07-16,12.5,80.0,阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,16,2026-07-17,15.5,80.0,阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,17,2026-07-18,14.0,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,18,2026-07-19,11.5,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,19,2026-07-20,11.5,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,20,2026-07-21,12.0,75.0,多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,21,2026-07-22,13.0,80.0,阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,22,2026-07-23,12.5,80.0,阴
REP-015-2,普通钢筋,30,normal,灰区/证据不足,23,2026-07-24,11.5,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,24,2026-07-25,12.5,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,25,2026-07-26,13.0,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,26,2026-07-27,16.5,80.0,多云转阵雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,27,2026-07-28,13.0,85.0,小雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,28,2026-07-29,18.0,80.0,分散阵雨转多云
REP-015-2,普通钢筋,30,normal,灰区/证据不足,29,2026-07-30,16.5,80.0,多云转阵雨
REP-015-2,普通钢筋,30,normal,灰区/证据不足,30,2026-07-31,15.0,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,1,2026-07-02,10.0,80.0,阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,2,2026-07-03,10.5,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,3,2026-07-04,10.5,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,4,2026-07-05,12.5,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,5,2026-07-06,14.0,70.0,多云转晴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,6,2026-07-07,15.0,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,7,2026-07-08,14.0,85.0,多云转小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,8,2026-07-09,13.0,85.0,小雨转阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,9,2026-07-10,12.0,85.0,小雨转阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,10,2026-07-11,12.0,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,11,2026-07-12,12.0,80.0,多云转阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,12,2026-07-13,12.0,70.0,晴转多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,13,2026-07-14,12.5,80.0,阴转多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,14,2026-07-15,11.0,70.0,晴转多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,15,2026-07-16,12.5,80.0,阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,16,2026-07-17,15.5,80.0,阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,17,2026-07-18,14.0,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,18,2026-07-19,11.5,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,19,2026-07-20,11.5,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,20,2026-07-21,12.0,75.0,多云
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,21,2026-07-22,13.0,80.0,阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,22,2026-07-23,12.5,80.0,阴
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,23,2026-07-24,11.5,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,24,2026-07-25,12.5,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,25,2026-07-26,13.0,85.0,小雨
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,26,2026-07-27,16.5,80.0,多云转阵雨
