case_id,sample_type,sample_id,delay_days,observed_magnetism_mt,weather,temp_c,hum_pct,weather_source
EXPERIMENT_INTERNAL,小号铁夹,2,37,0.1183,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,2,44,0.0691,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,2,51,0.0401,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,2,58,0.0167,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,2,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,1,1.998,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,2,1.779,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,3,1.584,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,4,1.4944,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,5,1.4062,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,6,1.3258,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,7,1.2504,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,8,1.1819,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,9,1.1116,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,10,1.0433,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,11,0.9777,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,12,0.918,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,13,0.8692,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,14,0.8192,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,15,0.7701,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,22,0.4109,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,30,0.2145,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,37,0.1329,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,44,0.0777,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,51,0.045,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,58,0.0188,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,3,90,0.0009,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,1,2.1051,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,2,1.8744,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,3,1.6689,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,4,1.5745,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,5,1.4816,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,6,1.3969,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,7,1.3175,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,8,1.2453,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,9,1.1712,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,10,1.0993,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,11,1.0301,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,12,0.9672,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,13,0.9158,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,14,0.8632,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,15,0.8114,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,22,0.4329,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,30,0.226,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,37,0.1401,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,44,0.0819,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,51,0.0474,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,58,0.0198,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,4,90,0.0009,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,1,2.2346,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,2,1.9897,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,3,1.7715,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,4,1.6714,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,5,1.5727,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,6,1.4828,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,7,1.3985,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,8,1.3219,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,9,1.2432,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,10,1.1669,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,11,1.0935,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,12,1.0267,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,13,0.9721,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,14,0.9163,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,15,0.8613,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,22,0.4595,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,30,0.2399,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,37,0.1487,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,44,0.0869,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,51,0.0503,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,58,0.021,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,5,90,0.001,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,1,2.7097,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,2,2.4126,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,3,2.1482,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,4,2.0267,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,5,1.907,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,6,1.798,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,7,1.6958,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,8,1.6029,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,9,1.5075,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,10,1.4149,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,11,1.3259,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,12,1.245,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,13,1.1788,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,14,1.111,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,15,1.0444,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,22,0.5572,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,30,0.2909,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,37,0.1803,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,44,0.1054,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,51,0.061,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,58,0.0254,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,6,90,0.0012,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,1,1.8645,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,2,1.6601,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,3,1.4781,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,4,1.3946,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,5,1.3122,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,6,1.2372,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,7,1.1669,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,8,1.1029,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,9,1.0373,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,10,0.9736,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,11,0.9124,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,12,0.8567,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,13,0.8111,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,14,0.7645,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,15,0.7187,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,22,0.3834,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,30,0.2002,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,37,0.1241,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,44,0.0725,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,51,0.042,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,58,0.0175,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,7,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,1,2.3186,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,2,2.0644,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,3,1.8381,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,4,1.7342,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,5,1.6318,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,6,1.5385,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,7,1.4511,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,8,1.3715,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,9,1.2899,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,10,1.2107,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,11,1.1346,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,12,1.0653,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,13,1.0086,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,14,0.9507,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,15,0.8937,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,22,0.4768,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,30,0.2489,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,37,0.1543,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,44,0.0902,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,51,0.0522,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,58,0.0218,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,8,90,0.001,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,1,2.4314,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,2,2.1649,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,3,1.9276,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,4,1.8186,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,5,1.7112,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,6,1.6134,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,7,1.5217,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,8,1.4383,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,9,1.3527,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,10,1.2696,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,11,1.1898,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,12,1.1171,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,13,1.0577,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,14,0.997,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,15,0.9372,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,22,0.5,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,30,0.261,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,37,0.1618,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,44,0.0946,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,51,0.0548,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,58,0.0228,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,9,90,0.0011,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,1,1.6433,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,2,1.4632,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,3,1.3028,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,4,1.2291,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,5,1.1566,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,6,1.0905,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,7,1.0285,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,8,0.9721,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,9,0.9142,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,10,0.8581,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,11,0.8041,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,12,0.755,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,13,0.7149,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,14,0.6738,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,15,0.6334,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,22,0.3379,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,30,0.1764,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,37,0.1093,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,44,0.0639,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,51,0.037,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,58,0.0154,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,10,90,0.0007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,1,2.4533,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,2,2.1843,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,3,1.9449,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,4,1.8349,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,5,1.7266,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,6,1.6279,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,7,1.5353,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,8,1.4512,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,9,1.3648,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,10,1.2811,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,11,1.2005,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,12,1.1272,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,13,1.0672,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,14,1.0059,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,15,0.9456,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,22,0.5045,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,30,0.2634,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,37,0.1632,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,44,0.0954,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,51,0.0553,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,58,0.023,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,11,90,0.0011,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,1,1.8224,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,2,1.6227,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,3,1.4448,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,4,1.3631,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,5,1.2826,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,6,1.2093,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,7,1.1406,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,8,1.078,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,9,1.0139,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,10,0.9516,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,11,0.8918,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,12,0.8373,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,13,0.7928,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,14,0.7473,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,15,0.7024,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,22,0.3748,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,30,0.1957,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,37,0.1213,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,44,0.0709,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,51,0.0411,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,58,0.0171,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,12,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,1,1.6702,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,2,1.4871,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,3,1.3241,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,4,1.2492,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,5,1.1755,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,6,1.1083,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,7,1.0453,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,8,0.988,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,9,0.9292,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,10,0.8721,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,11,0.8173,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,12,0.7674,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,13,0.7266,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,14,0.6848,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,15,0.6438,中度雾霾,11.5,80.0,附件2/内置天气轨迹
