case_id,sample_type,delay_days,weather_scenario,target_decision,day,theta_static_mt,theta_dynamic_mt
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,54,1.0,0.02569
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,55,1.0,0.02301
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,56,1.0,0.020606
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,57,1.0,0.018419
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,58,1.0,0.016452
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,59,1.0,0.015296
REP-012-1,小号铁夹,60,humid_hot,灰区/证据不足,60,1.0,0.014212
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,1,1.5,1.368351
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,2,1.5,1.353638
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,3,1.5,1.30092
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,4,1.5,1.262957
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,5,1.5,1.189392
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,6,1.5,1.116138
REP-013-1,普通钢筋,7,normal,支持曾遭雷击,7,1.5,1.085091
REP-013-2,普通钢筋,7,normal,灰区/证据不足,1,1.5,1.368351
REP-013-2,普通钢筋,7,normal,灰区/证据不足,2,1.5,1.353638
REP-013-2,普通钢筋,7,normal,灰区/证据不足,3,1.5,1.30092
REP-013-2,普通钢筋,7,normal,灰区/证据不足,4,1.5,1.262957
REP-013-2,普通钢筋,7,normal,灰区/证据不足,5,1.5,1.189392
REP-013-2,普通钢筋,7,normal,灰区/证据不足,6,1.5,1.116138
REP-013-2,普通钢筋,7,normal,灰区/证据不足,7,1.5,1.085091
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,1,1.5,1.368351
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,2,1.5,1.353638
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,3,1.5,1.30092
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,4,1.5,1.262957
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,5,1.5,1.189392
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,6,1.5,1.116138
REP-013-3,普通钢筋,7,normal,不支持曾遭雷击,7,1.5,1.085091
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,1,1.5,1.348905
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,2,1.5,1.280326
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,3,1.5,1.215034
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,4,1.5,1.15093
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,5,1.5,1.089413
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,6,1.5,1.073389
REP-014-1,普通钢筋,7,humid_hot,支持曾遭雷击,7,1.5,1.056829
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,1,1.5,1.348905
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,2,1.5,1.280326
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,3,1.5,1.215034
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,4,1.5,1.15093
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,5,1.5,1.089413
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,6,1.5,1.073389
REP-014-2,普通钢筋,7,humid_hot,灰区/证据不足,7,1.5,1.056829
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,1,1.5,1.348905
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,2,1.5,1.280326
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,3,1.5,1.215034
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,4,1.5,1.15093
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,5,1.5,1.089413
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,6,1.5,1.073389
REP-014-3,普通钢筋,7,humid_hot,不支持曾遭雷击,7,1.5,1.056829
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,1,1.5,1.356049
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,2,1.5,1.315104
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,3,1.5,1.274465
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,4,1.5,1.249319
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,5,1.5,1.249319
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,6,1.5,1.249319
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,7,1.5,1.182599
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,8,1.5,1.110026
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,9,1.5,1.039971
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,10,1.5,1.011912
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,11,1.5,0.9651
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,12,1.5,0.955951
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,13,1.5,0.912045
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,14,1.5,0.894376
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,15,1.5,0.852055
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,16,1.5,0.819982
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,17,1.5,0.765491
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,18,1.5,0.712085
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,19,1.5,0.686245
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,20,1.5,0.662878
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,21,1.5,0.62989
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,22,1.5,0.597028
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,23,1.5,0.553354
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,24,1.5,0.51308
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,25,1.5,0.475659
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,26,1.5,0.456073
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,27,1.5,0.422194
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,28,1.5,0.406416
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,29,1.5,0.388829
REP-015-1,普通钢筋,30,normal,支持曾遭雷击,30,1.5,0.35997
REP-015-2,普通钢筋,30,normal,灰区/证据不足,1,1.5,1.356049
REP-015-2,普通钢筋,30,normal,灰区/证据不足,2,1.5,1.315104
REP-015-2,普通钢筋,30,normal,灰区/证据不足,3,1.5,1.274465
REP-015-2,普通钢筋,30,normal,灰区/证据不足,4,1.5,1.249319
REP-015-2,普通钢筋,30,normal,灰区/证据不足,5,1.5,1.249319
REP-015-2,普通钢筋,30,normal,灰区/证据不足,6,1.5,1.249319
REP-015-2,普通钢筋,30,normal,灰区/证据不足,7,1.5,1.182599
REP-015-2,普通钢筋,30,normal,灰区/证据不足,8,1.5,1.110026
REP-015-2,普通钢筋,30,normal,灰区/证据不足,9,1.5,1.039971
REP-015-2,普通钢筋,30,normal,灰区/证据不足,10,1.5,1.011912
REP-015-2,普通钢筋,30,normal,灰区/证据不足,11,1.5,0.9651
REP-015-2,普通钢筋,30,normal,灰区/证据不足,12,1.5,0.955951
REP-015-2,普通钢筋,30,normal,灰区/证据不足,13,1.5,0.912045
REP-015-2,普通钢筋,30,normal,灰区/证据不足,14,1.5,0.894376
REP-015-2,普通钢筋,30,normal,灰区/证据不足,15,1.5,0.852055
REP-015-2,普通钢筋,30,normal,灰区/证据不足,16,1.5,0.819982
REP-015-2,普通钢筋,30,normal,灰区/证据不足,17,1.5,0.765491
REP-015-2,普通钢筋,30,normal,灰区/证据不足,18,1.5,0.712085
REP-015-2,普通钢筋,30,normal,灰区/证据不足,19,1.5,0.686245
REP-015-2,普通钢筋,30,normal,灰区/证据不足,20,1.5,0.662878
REP-015-2,普通钢筋,30,normal,灰区/证据不足,21,1.5,0.62989
REP-015-2,普通钢筋,30,normal,灰区/证据不足,22,1.5,0.597028
REP-015-2,普通钢筋,30,normal,灰区/证据不足,23,1.5,0.553354
REP-015-2,普通钢筋,30,normal,灰区/证据不足,24,1.5,0.51308
REP-015-2,普通钢筋,30,normal,灰区/证据不足,25,1.5,0.475659
REP-015-2,普通钢筋,30,normal,灰区/证据不足,26,1.5,0.456073
REP-015-2,普通钢筋,30,normal,灰区/证据不足,27,1.5,0.422194
REP-015-2,普通钢筋,30,normal,灰区/证据不足,28,1.5,0.406416
REP-015-2,普通钢筋,30,normal,灰区/证据不足,29,1.5,0.388829
REP-015-2,普通钢筋,30,normal,灰区/证据不足,30,1.5,0.35997
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,1,1.5,1.356049
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,2,1.5,1.315104
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,3,1.5,1.274465
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,4,1.5,1.249319
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,5,1.5,1.249319
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,6,1.5,1.249319
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,7,1.5,1.182599
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,8,1.5,1.110026
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,9,1.5,1.039971
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,10,1.5,1.011912
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,11,1.5,0.9651
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,12,1.5,0.955951
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,13,1.5,0.912045
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,14,1.5,0.894376
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,15,1.5,0.852055
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,16,1.5,0.819982
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,17,1.5,0.765491
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,18,1.5,0.712085
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,19,1.5,0.686245
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,20,1.5,0.662878
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,21,1.5,0.62989
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,22,1.5,0.597028
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,23,1.5,0.553354
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,24,1.5,0.51308
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,25,1.5,0.475659
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,26,1.5,0.456073
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,27,1.5,0.422194
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,28,1.5,0.406416
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,29,1.5,0.388829
REP-015-3,普通钢筋,30,normal,不支持曾遭雷击,30,1.5,0.35997
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,1,1.5,1.380765
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,2,1.5,1.380765
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,3,1.5,1.380765
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,4,1.5,1.380765
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,5,1.5,1.324747
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,6,1.5,1.245969
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,7,1.5,1.206965
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,8,1.5,1.206965
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,9,1.5,1.153561
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,10,1.5,1.079971
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,11,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,12,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,13,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,14,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,15,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,16,1.5,1.06619
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,17,1.5,1.037467
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,18,1.5,0.970005
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,19,1.5,0.939903
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,20,1.5,0.939903
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,21,1.5,0.889636
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,22,1.5,0.83077
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,23,1.5,0.773921
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,24,1.5,0.722066
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,25,1.5,0.673955
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,26,1.5,0.628947
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,27,1.5,0.585854
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,28,1.5,0.545316
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,29,1.5,0.528357
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,30,1.5,0.511552
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,1,1.5,1.380765
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,2,1.5,1.380765
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,3,1.5,1.380765
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,4,1.5,1.380765
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,5,1.5,1.324747
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,6,1.5,1.245969
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,7,1.5,1.206965
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,8,1.5,1.206965
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,9,1.5,1.153561
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,10,1.5,1.079971
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,11,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,12,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,13,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,14,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,15,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,16,1.5,1.06619
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,17,1.5,1.037467
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,18,1.5,0.970005
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,19,1.5,0.939903
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,20,1.5,0.939903
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,21,1.5,0.889636
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,22,1.5,0.83077
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,23,1.5,0.773921
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,24,1.5,0.722066
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,25,1.5,0.673955
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,26,1.5,0.628947
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,27,1.5,0.585854
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,28,1.5,0.545316
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,29,1.5,0.528357
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,30,1.5,0.511552
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,1,1.5,1.380765
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,2,1.5,1.380765
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,3,1.5,1.380765
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,4,1.5,1.380765
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,5,1.5,1.324747
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,6,1.5,1.245969
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,7,1.5,1.206965
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,8,1.5,1.206965
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,9,1.5,1.153561
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,10,1.5,1.079971
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,11,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,12,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,13,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,14,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,15,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,16,1.5,1.06619
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,17,1.5,1.037467
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,18,1.5,0.970005
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,19,1.5,0.939903
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,20,1.5,0.939903
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,21,1.5,0.889636
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,22,1.5,0.83077
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,23,1.5,0.773921
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,24,1.5,0.722066
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,25,1.5,0.673955
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,26,1.5,0.628947
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,27,1.5,0.585854
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,28,1.5,0.545316
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,29,1.5,0.528357
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,30,1.5,0.511552
REP-017-1,普通钢筋,60,normal,灰区/证据不足,1,1.5,1.365881
REP-017-1,普通钢筋,60,normal,灰区/证据不足,2,1.5,1.365881
REP-017-1,普通钢筋,60,normal,灰区/证据不足,3,1.5,1.352706
REP-017-1,普通钢筋,60,normal,灰区/证据不足,4,1.5,1.248517
REP-017-1,普通钢筋,60,normal,灰区/证据不足,5,1.5,1.16851
REP-017-1,普通钢筋,60,normal,灰区/证据不足,6,1.5,1.090983
REP-017-1,普通钢筋,60,normal,灰区/证据不足,7,1.5,1.048004
REP-017-1,普通钢筋,60,normal,灰区/证据不足,8,1.5,0.999661
REP-017-1,普通钢筋,60,normal,灰区/证据不足,9,1.5,0.955761
REP-017-1,普通钢筋,60,normal,灰区/证据不足,10,1.5,0.905645
REP-017-1,普通钢筋,60,normal,灰区/证据不足,11,1.5,0.84534
REP-017-1,普通钢筋,60,normal,灰区/证据不足,12,1.5,0.813858
REP-017-1,普通钢筋,60,normal,灰区/证据不足,13,1.5,0.780595
REP-017-1,普通钢筋,60,normal,灰区/证据不足,14,1.5,0.727025
REP-017-1,普通钢筋,60,normal,灰区/证据不足,15,1.5,0.676637
REP-017-1,普通钢筋,60,normal,灰区/证据不足,16,1.5,0.638357
REP-017-1,普通钢筋,60,normal,灰区/证据不足,17,1.5,0.612347
REP-017-1,普通钢筋,60,normal,灰区/证据不足,18,1.5,0.586968
REP-017-1,普通钢筋,60,normal,灰区/证据不足,19,1.5,0.569126
REP-017-1,普通钢筋,60,normal,灰区/证据不足,20,1.5,0.569126
REP-017-1,普通钢筋,60,normal,灰区/证据不足,21,1.5,0.56049
REP-017-1,普通钢筋,60,normal,灰区/证据不足,22,1.5,0.521338
REP-017-1,普通钢筋,60,normal,灰区/证据不足,23,1.5,0.48402
REP-017-1,普通钢筋,60,normal,灰区/证据不足,24,1.5,0.448539
REP-017-1,普通钢筋,60,normal,灰区/证据不足,25,1.5,0.431689
REP-017-1,普通钢筋,60,normal,灰区/证据不足,26,1.5,0.407239
REP-017-1,普通钢筋,60,normal,灰区/证据不足,27,1.5,0.398989
REP-017-1,普通钢筋,60,normal,灰区/证据不足,28,1.5,0.376523
REP-017-1,普通钢筋,60,normal,灰区/证据不足,29,1.5,0.365211
REP-017-1,普通钢筋,60,normal,灰区/证据不足,30,1.5,0.344144
REP-017-1,普通钢筋,60,normal,灰区/证据不足,31,1.5,0.327586
REP-017-1,普通钢筋,60,normal,灰区/证据不足,32,1.5,0.302489
REP-017-1,普通钢筋,60,normal,灰区/证据不足,33,1.5,0.278324
REP-017-1,普通钢筋,60,normal,灰区/证据不足,34,1.5,0.265306
REP-017-1,普通钢筋,60,normal,灰区/证据不足,35,1.5,0.253484
REP-017-1,普通钢筋,60,normal,灰区/证据不足,36,1.5,0.238248
REP-017-1,普通钢筋,60,normal,灰区/证据不足,37,1.5,0.223362
REP-017-1,普通钢筋,60,normal,灰区/证据不足,38,1.5,0.20477
REP-017-1,普通钢筋,60,normal,灰区/证据不足,39,1.5,0.187801
REP-017-1,普通钢筋,60,normal,灰区/证据不足,40,1.5,0.172209
REP-017-1,普通钢筋,60,normal,灰区/证据不足,41,1.5,0.163322
REP-017-1,普通钢筋,60,normal,灰区/证据不足,42,1.5,0.149544
REP-017-1,普通钢筋,60,normal,灰区/证据不足,43,1.5,0.142389
REP-017-1,普通钢筋,60,normal,灰区/证据不足,44,1.5,0.134746
REP-017-1,普通钢筋,60,normal,灰区/证据不足,45,1.5,0.123388
REP-017-1,普通钢筋,60,normal,灰区/证据不足,46,1.5,0.115964
REP-017-1,普通钢筋,60,normal,灰区/证据不足,47,1.5,0.112885
REP-017-1,普通钢筋,60,normal,灰区/证据不足,48,1.5,0.110479
REP-017-1,普通钢筋,60,normal,灰区/证据不足,49,1.5,0.107063
REP-017-1,普通钢筋,60,normal,灰区/证据不足,50,1.5,0.097571
REP-017-1,普通钢筋,60,normal,灰区/证据不足,51,1.5,0.088806
REP-017-1,普通钢筋,60,normal,灰区/证据不足,52,1.5,0.083248
REP-017-1,普通钢筋,60,normal,灰区/证据不足,53,1.5,0.083248
REP-017-1,普通钢筋,60,normal,灰区/证据不足,54,1.5,0.07451
REP-017-1,普通钢筋,60,normal,灰区/证据不足,55,1.5,0.067505
REP-017-1,普通钢筋,60,normal,灰区/证据不足,56,1.5,0.064491
REP-017-1,普通钢筋,60,normal,灰区/证据不足,57,1.5,0.064251
REP-017-1,普通钢筋,60,normal,灰区/证据不足,58,1.5,0.064251
REP-017-1,普通钢筋,60,normal,灰区/证据不足,59,1.5,0.063483
REP-017-1,普通钢筋,60,normal,灰区/证据不足,60,1.5,0.062534
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,1,1.5,1.356049
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,2,1.5,1.315104
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,3,1.5,1.274465
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,4,1.5,1.249319
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,5,1.5,1.249319
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,6,1.5,1.249319
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,7,1.5,1.182599
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,8,1.5,1.110026
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,9,1.5,1.039971
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,10,1.5,1.011912
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,11,1.5,0.9651
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,12,1.5,0.955951
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,13,1.5,0.912045
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,14,1.5,0.894376
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,15,1.5,0.852055
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,16,1.5,0.819982
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,17,1.5,0.765491
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,18,1.5,0.712085
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,19,1.5,0.686245
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,20,1.5,0.662878
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,21,1.5,0.62989
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,22,1.5,0.597028
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,23,1.5,0.553354
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,24,1.5,0.51308
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,25,1.5,0.475659
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,26,1.5,0.456073
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,27,1.5,0.422194
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,28,1.5,0.406416
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,29,1.5,0.388829
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,30,1.5,0.35997
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,31,1.5,0.342033
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,32,1.5,0.336615
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,33,1.5,0.333066
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,34,1.5,0.326316
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,35,1.5,0.300658
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,36,1.5,0.276659
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,37,1.5,0.262198
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,38,1.5,0.262198
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,39,1.5,0.239867
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,40,1.5,0.219705
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,41,1.5,0.212207
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,42,1.5,0.212207
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,43,1.5,0.212207
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,44,1.5,0.212207
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,45,1.5,0.212207
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,46,1.5,0.197486
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,47,1.5,0.181086
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,48,1.5,0.165647
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,49,1.5,0.157033
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,50,1.5,0.155344
